date,workplaces,retail_and_recreation,grocery_and_pharmacy,residential,transit_stations,parks
2020-10-08,-21.037531577047996,-5.69043266301036,1.034013605442177,5.308873720136519,-7.041747572815534,47.74666666666667
2020-10-09,-21.870411160058737,-7.726598173515982,-1.7952910398953565,5.686320754716981,-6.661821705426356,48.79462875197472
2020-10-10,-8.969267139479905,-6.667626728110599,0.7887836853605243,2.0064516129032257,-3.823404255319149,60.72560975609756
2020-10-11,-11.506958250497018,-5.368010403120937,-1.2837285363859363,2.3033367037411527,-2.734065934065934,40.962852897473994
2020-10-12,-26.78821828695338,-7.448060075093867,-2.7291242362525456,7.277809147374365,-9.127744510978044,25.352657004830917
2020-10-13,-21.296176046176047,-7.383561643835616,-0.7675528289025222,6.038742279618192,-10.852882703777336,35.49498327759197
2020-10-14,-20.54971181556196,-5.065040650406504,0.5570145127850725,5.71875,-8.61078431372549,44.46733668341709
2020-10-15,-21.20851370851371,-5.576219512195122,1.2038303693570451,5.9821328866555,-7.440038684719536,38.94453507340946
2020-10-16,-21.28157121879589,-7.848209209778283,-2.093274111675127,6.348650201033888,-7.577712609970675,24.940564635958395
2020-10-17,-8.898441190363723,-5.474753337202554,1.804154302670623,2.027613412228797,-1.8855614973262032,61.64901664145234
2020-10-18,-11.97732873336619,-6.55685510071475,-1.9332247557003257,2.5069169960474307,-1.448237885462555,38.51457725947522
2020-10-19,-20.236,-9.624688279301745,-3.3544902093180284,6.290776152980877,-10.797830374753453,19.007861635220127
2020-10-20,-20.519494584837545,-9.261978842563783,-2.280163599182004,6.602686066032456,-12.05923000987167,26.145833333333332
2020-10-21,-19.759552992069214,-6.834371108343711,-1.0652920962199313,6.04381586245147,-10.434611602753195,30.823338735818478
2020-10-22,-20.171418260555757,-7.582829504232165,-1.4920962199312715,6.072676056338028,-9.511695906432749,34.29934210526316
2020-10-23,-20.134065934065934,-9.001701644923426,-3.6242737249838606,6.417241379310345,-8.989433237271854,25.516369047619047
2020-10-24,-8.464795432921028,-8.424942263279446,-0.19324026451138868,2.559090909090909,-6.143007360672976,46.2972972972973
2020-10-25,-12.704724409448819,-10.015493867010974,-3.870967741935484,3.099904852521408,-7.447712418300654,17.831955922865014
2020-10-26,-20.215272727272726,-11.370231394621639,-4.350984385607603,6.909346846846847,-13.754437869822485,2.553544494720965
2020-10-27,-21.465367965367964,-10.250775915580386,-2.6584531143052703,7.091973244147157,-13.26197458455523,14.518053375196232
2020-10-28,-20.740447007930786,-9.011764705882353,-2.5941734417344176,6.9446902654867255,-13.521613832853026,10.44104134762634
2020-10-29,-21.725405405405404,-8.866465256797584,-3.0371621621621623,7.052367688022284,-13.050912584053794,2.789865871833085
2020-10-30,-20.33149577361264,-6.3657407407407405,-0.0940337224383917,5.730232558139535,-11.31081081081081,14.520114942528735
2020-10-31,-8.010076775431862,-7.008700696055684,6.423529411764706,1.5399239543726235,-8.880927291886197,47.75609756097561
2020-11-01,-12.680356259277586,-9.818713450292398,-4.536267318663406,3.1071098799630654,-11.668817204301074,8.295945945945945
2020-11-02,-19.88953488372093,-9.312933753943218,-3.0034059945504086,6.343468468468468,-14.757665677546983,5.822458270106222
2020-11-03,-22.89185291997116,-0.17803030303030304,4.031778228532793,6.152551878855861,-13.728164867517174,28.874794069192752
2020-11-04,-20.2858687815429,-10.443478260869565,-4.435286103542234,7.011098779134295,-14.84073359073359,19.276131045241808
2020-11-05,-20.011564871702205,-9.862627474505098,-2.690427698574338,6.703168426903836,-14.161413562559694,20.67550702028081
2020-11-06,-19.768779772810554,-10.783098591549296,-5.9030186255619785,6.990846681922196,-14.13632030505243,24.059941520467838
2020-11-07,-6.908437200383509,-8.643187066974596,-2.026315789473684,3.1850564726324935,-10.968911917098445,44.464080459770116
2020-11-08,-11.369382716049383,-7.978021978021978,-3.8844589096826687,3.0743565300285987,-11.304956896551724,38.21834061135371
2020-11-09,-20.25901639344262,-10.917877447883765,-4.286005434782608,7.011811023622047,-16.17106549364614,12.574923547400612
2020-11-10,-21.49892008639309,-10.23167701863354,-2.7270861833105333,7.445125348189415,-15.75638506876228,10.141524105754277
2020-11-11,-29.07530335474661,-8.634990560100693,-3.7487989018531227,9.644134078212291,-16.827751196172247,0.37858220211161386
2020-11-12,-21.99099099099099,-13.029744199881023,-4.410533423362593,8.352842809364548,-16.466985645933015,-4.224669603524229
2020-11-13,-20.99010989010989,-12.881696428571429,-4.713472485768501,8.23407917383821,-16.337748344370862,0.15491009681881052
2020-11-14,-8.650260293421676,-11.858371559633028,-3.0279206465833948,4.315745393634841,-14.905544147843942,13.587615283267457
2020-11-15,-13.2451171875,-13.030749519538757,-5.68663967611336,4.242124212421242,-15.202572347266882,0.7241379310344828
2020-11-16,-21.029774872912128,-12.410658307210031,-4.046195652173913,7.349689791314157,-16.651750972762645,-1.0555555555555556
2020-11-17,-22.230437903804738,-12.60818350898946,-2.7396329027872195,8.069754464285714,-16.96673189823875,-1.7625570776255708
2020-11-18,-22.37935994246674,-11.876856435643564,-1.9609321453050035,8.090909090909092,-15.909796314258003,-2.578635014836795
2020-11-19,-22.279136690647483,-12.875,-1.5699658703071673,8.114571746384872,-15.139826422372227,3.104321907600596
2020-11-20,-21.426749271137027,-14.086495535714286,-3.9306803594351734,8.35304247990815,-12.935483870967742,9.159663865546218
2020-11-21,-8.131054131054132,-14.728735632183907,-1.0915129151291514,4.53568429890848,-6.861746361746362,18.211286089238847
2020-11-22,-11.91930693069307,-14.293890675241158,-3.6129827444535745,4.525838621940164,-12.540772532188841,-1.1553524804177546
2020-11-23,-25.6566678713408,-9.104392106938256,2.4708304735758406,8.279661016949152,-15.461614173228346,-3.529673590504451
2020-11-24,-27.730714285714285,-4.9683944374209865,10.267201068804276,8.436627582356225,-11.996027805362463,-0.45209580838323354
2020-11-25,-34.566713981547196,7.247148288973384,32.806559571619815,8.469604015616286,-9.253644314868804,1.6260997067448681
2020-11-26,-78.81520912547529,-75.0183908045977,-31.86594982078853,22.09537741369222,-44.47712418300654,-5.811428571428571
2020-11-27,-56.094038325053226,-18.85730149916713,-14.883489096573209,17.242011834319527,-34.202925045703836,15.035612535612536
2020-11-28,-16.909506398537477,-19.366364665911664,-11.061310782241014,6.300165837479271,-15.339193381592555,14.045454545454545
2020-11-29,-15.096805421103582,-16.266283524904214,-10.37758346581876,4.922522522522523,-4.176728869374314,0.6161745827984596
2020-11-30,-22.742545454545454,-13.850062735257215,-6.456021650879567,9.088335220838053,-17.242574257425744,-19.980716253443525
2020-12-01,-23.372619475386273,-10.943644333124608,-1.0041039671682626,8.920358945597307,-15.9130859375,-9.94356005788712
2020-12-02,-22.265754411235147,-11.812034739454095,-2.8214285714285716,8.813927576601671,-16.84149855907781,-5.453608247422681
2020-12-03,-21.781418797263235,-10.738656987295826,0.27137042062415195,8.610678531701891,-16.542145593869733,-4.193313953488372
2020-12-04,-20.4011734506784,-14.395075545607163,-5.787610619469026,9.257323377369328,-19.205103969754255,-5.38903743315508
2020-12-05,-6.501904761904762,-13.147550432276658,-2.5207877461706785,5.0363336085879435,-16.80267214799589,1.9371859296482412
2020-12-06,-11.862783810463968,-13.445019404915913,-5.122186495176849,4.6372637263726375,-18.875,-1.7822685788787485
2020-12-07,-21.569763205828778,-13.448189762796504,-4.463826910074374,8.137210615471485,-20.236893203883493,-12.374647887323944
2020-12-08,-21.061195104391647,-13.000616142945164,-3.446343130553657,8.37890625,-18.70514064015519,-8.04264705882353
2020-12-09,-21.598342939481267,-11.971622455274522,-2.4910591471801924,8.315030504714365,-17.581016299137104,-0.6292466765140325
2020-12-10,-21.402020931071814,-12.232711966325917,-1.0157318741450068,8.449720670391061,-17.49904397705545,1.2485119047619047
2020-12-11,-20.508810572687224,-14.829513694801566,-4.900255754475704,9.43210586881473,-19.281954887218046,-4.831292517006803
2020-12-12,-7.34349690328728,-14.162764134780126,-1.549234135667396,5.3625103220478945,-16.064881565396497,0.28914141414141414
2020-12-13,-12.824889326119036,-15.22669220945083,-4.201775625504439,5.1292947558770345,-18.51961823966066,-3.763496143958869
2020-12-14,-21.910247093023255,-13.32332707942464,-3.155525238744884,8.994334277620396,-20.03216374269006,-21.272108843537413
2020-12-15,-22.405969075871987,-9.236660389202761,3.4757347915242653,8.612073784237005,-17.211089494163424,-13.577142857142857
2020-12-16,-23.803019410496045,-14.217526413921691,-2.0157211209842787,10.475014037057832,-19.29293893129771,-21.98489010989011
2020-12-17,-24.740807498197547,-15.124546553808948,-3.741649625085208,10.902754356379988,-19.804410354745926,-18.05777166437414
2020-12-18,-21.756240822320116,-12.603263927968486,-2.1529947916666665,9.646278130409694,-14.473484848484848,-12.506544502617801
2020-12-19,-7.05515587529976,-11.353110599078342,3.004398826979472,4.805601317957167,-4.447340980187695,-7.033333333333333
2020-12-20,-10.44041708043694,-9.262402088772847,0.5,4.552252252252252,-9.836047774158523,-10.313065976714102
2020-12-21,-27.216763005780347,0.7425227568270482,9.10976430976431,8.212344280860702,-13.774257425742574,-0.6277695716395865
2020-12-22,-29.556468906361687,5.36941472624292,16.3804780876494,8.315466219988833,-12.047197640117995,4.4169184290030215
2020-12-23,-34.12322443181818,13.917245735944409,32.7491661107405,8.517797552836486,-11.57976653696498,1.7042459736456808
2020-12-24,-58.48909218859958,-10.266788766788768,32.144570286475684,15.714695752009185,-31.182070240295747,-15.348005502063273
2020-12-25,-81.1571654790182,-85.80424528301887,-63.58200382897256,26.579683698296837,-51.829450139794965,-33.880145278450364
2020-12-26,-24.716718960107574,-24.831549295774646,-13.67601683029453,8.563179916317992,-23.328282828282827,-11.864077669902912
2020-12-27,-17.233478051133623,-19.512722646310433,-13.57176287051482,5.94464609800363,-11.514038876889849,1.254617414248021
2020-12-28,-36.10454708199069,-8.44359464627151,-3.2995298858294158,12.024599542334096,-17.729227761485827,-0.18020679468242246
2020-12-29,-37.5805535841022,-10.27489041953663,-1.9332425068119892,12.8950056753689,-19.69493177387914,0.48343373493975905
2020-12-30,-37.02982954545455,-5.089930335655478,4.328551912568306,12.567950169875425,-18.16714422158548,-4.560357675111773
2020-12-31,-44.91218130311615,1.9709158415841583,25.482438701126576,12.830402722631877,-26.683768656716417,-6.378531073446328
2021-01-01,-70.67609254498714,-43.14270152505446,-33.734375,26.145112325440195,-47.086837294332724,-18.382978723404257
2021-01-02,-18.35200364298725,-19.208972174900623,-9.3686797752809,8.251046025104603,-18.005117707267143,-5.957160342717258
2021-01-03,-14.713796477495107,-18.79758115849777,-11.829133858267717,6.590744101633394,-13.872317596566523,-15.891443167305237
2021-01-04,-22.86,-8.436655948553055,-1.515997277059224,8.947427925381572,-19.00880626223092,-15.182584269662922
2021-01-05,-22.79899135446686,-10.41993769470405,-0.9972583961617546,9.290106204583566,-18.605882352941176,-11.759071117561684
2021-01-06,-22.217579250720462,-13.794427244582044,-5.278455284552845,9.849972113775795,-19.895693779904306,-15.9056338028169
2021-01-07,-22.204767063921995,-16.046483909415972,-5.072655217965654,10.400336889387985,-21.050332383665715,-16.393732970027248
2021-01-08,-21.252936857562407,-19.704318936877076,-10.991940483570986,11.275782155272307,-23.25512104283054,-21.79345088161209
2021-01-09,-9.175829383886256,-16.63568985176739,-6.656716417910448,6.754545454545455,-19.338792221084955,-11.433491686460808
2021-01-10,-13.919664859536718,-17.306017925736235,-8.757097791798108,6.232579185520362,-21.54736842105263,-12.145341614906833
2021-01-11,-22.34616781692699,-16.784653465346533,-7.787135278514588,9.82396365701306,-22.683653846153845,-22.844086021505376
2021-01-12,-22.221902017291065,-15.64039408866995,-5.949186991869919,9.570386988222097,-20.740058195926284,-14.101428571428572
2021-01-13,-21.98488120950324,-15.624,-7.014666666666667,8.93652561247216,-20.184971098265898,-8.040287769784173
2021-01-14,-22.648201438848922,-18.33629893238434,-9.018433179723502,9.372824256035935,-20.54433962264151,-9.560393258426966
2021-01-15,-24.247080291970804,-21.88925619834711,-13.052825552825553,10.742142025611177,-22.353874883286647,-17.462986198243414
2021-01-16,-11.631431244153415,-20.18876404494382,-10.517433751743376,6.405450041288192,-20.177685950413224,-7.875894988066825
2021-01-17,-15.379444715051145,-18.41101963267891,-12.277995301487863,5.457994579945799,-21.846971307120086,-2.696774193548387
2021-01-18,-36.5426523297491,-15.831891223733004,-10.86472148541114,12.131232091690544,-21.986341463414636,-1.7109826589595376
2021-01-19,-22.52307137707282,-18.847230675593426,-8.204651162790698,8.949551569506726,-21.447162426614483,-12.32905982905983
2021-01-20,-22.081022686352178,-18.95644283121597,-10.83,9.388268156424582,-21.815206929740135,-13.711048158640226
2021-01-21,-21.554834054834053,-18.741592920353984,-9.83005249343832,9.343082114735658,-21.34188034188034,-13.11511789181692
2021-01-22,-20.17931793179318,-19.835274542429286,-11.145872129112352,9.865473441108545,-22.263011152416357,-15.218390804597702
2021-01-23,-9.678942398489141,-18.32274532047646,-9.641949152542374,6.101652892561983,-20.843654822335026,-6.372148859543818
2021-01-24,-13.932876041156296,-22.02202643171806,-13.407582938388625,5.905797101449275,-23.694179894179893,-18.549436795994993
2021-01-25,-22.444969124591356,-22.03063725490196,-13.110602094240837,9.702671972711768,-24.565510597302506,-23.108
2021-01-26,-24.041007194244603,-21.664421310471525,-13.24457593688363,10.177627880831928,-23.859632139399807,-20.430379746835442
2021-01-27,-22.330694494422453,-18.964827167980594,-10.590369393139841,9.559037493005036,-21.802281368821294,-19.354166666666668
2021-01-28,-22.39121037463977,-19.13435474366529,-11.282794990112063,9.631253513209668,-21.252362948960304,-20.093622795115333
2021-01-29,-19.840733944954128,-17.662409772348695,-10.912989434431324,9.281268011527377,-21.318949343339586,-17.27225806451613
2021-01-30,-9.018832391713747,-16.04375,-5.415107913669065,5.706028075970273,-19.891864057672503,-7.942583732057416
2021-01-31,-16.29746835443038,-23.19609079445145,-14.880914826498422,6.32484076433121,-23.06421052631579,-19.807213930348258
2021-02-01,-23.553571428571427,-20.689483509645303,-12.948837209302326,10.294284097340125,-25.52895752895753,-27.367021276595743
2021-02-02,-23.814414414414415,-18.79778051787916,-11.054376657824934,10.007286995515695,-23.684057971014493,-18.07607192254495
2021-02-03,-20.719165767709455,-11.765,-3.530446549391069,7.887402452619844,-19.50574712643678,-11.248939179632249
2021-02-04,-22.123110151187905,-17.076281287246722,-7.057961359093937,8.962837837837839,-20.85188679245283,-16.262723521320495
2021-02-05,-20.45321100917431,-17.975582685904552,-9.716791979949875,9.538818076477405,-21.93626991565136,-17.83312101910828
2021-02-06,-8.825471698113208,-16.521987435751,-3.7214182344428366,5.723738626964433,-20.352820512820514,-11.807646356033453
2021-02-07,-14.845441248171623,-26.33040752351097,-11.366613418530351,5.703266787658802,-26.92075078206465,-26.501800720288117
2021-02-08,-22.321207711895234,-19.493522516964838,-10.993403693931398,8.79683078664403,-21.73904576436222,-20.646657571623464
2021-02-09,-22.759625764663546,-18.14119804400978,-8.380984042553191,9.40625,-21.19573643410853,-18.01123595505618
2021-02-10,-23.010416666666668,-16.65236051502146,-5.521534320323015,9.2908787541713,-20.160765550239233,-16.73006993006993
2021-02-11,-25.980582524271846,-20.24735605170388,-8.794786096256685,11.177200902934537,-22.326723323890462,-28.574772431729517
2021-02-12,-24.434719183078045,-18.57547169811321,-7.198352344740178,11.36316095293434,-21.09794776119403,-27.621489621489623
2021-02-13,-12.94245939675174,-18.13431986340353,-0.9913482335976929,7.193333333333333,-22.49747729566095,-29.565656565656564
2021-02-14,-18.593810444874276,-19.208545918367346,-6.467677573822825,6.735970561177553,-27.512320328542096,-30.644628099173552
2021-02-15,-46.867176128093156,-32.81189320388349,-20.426361802286483,16.989467524868346,-34.62368672397326,-33.29032258064516
2021-02-16,-40.64155749636099,-30.67329716696805,-16.833785617367706,15.855747126436782,-32.699905033238366,-26.40835579514825
2021-02-17,-32.08472121650978,-21.387311178247735,-6.487821380243572,12.13502824858757,-27.661668228678536,-22.5149863760218
2021-02-18,-34.42309084328628,-28.33450497949619,-16.619615639496356,14.823529411764707,-30.859519408502774,-32.70012706480305
2021-02-19,-26.703296703296704,-20.935180055401663,-12.50341827221877,12.225712623618383,-25.787372330547818,-26.59975369458128
2021-02-20,-7.273163706192991,-13.614499424626008,-5.489469862018882,5.2574013157894735,-16.24871001031992,-2.540507859733978
2021-02-21,-10.41284860557769,-12.891318327974277,-7.242375601926164,4.608499095840868,-15.497314715359828,-6.427480916030534
2021-02-22,-19.689617486338797,-14.583489681050656,-8.355704697986576,8.119503945885006,-18.301960784313724,-17.634278002699055
2021-02-23,-19.32418772563177,-8.92364990689013,-3.151351351351351,6.976640711902114,-14.679207920792079,2.265553869499241
2021-02-24,-18.923493323709852,-6.4427050720100185,-2.626381215469613,6.734818941504178,-12.945525291828794,7.21969696969697
2021-02-25,-19.02922077922078,-8.706634205721242,-3.693143245078072,7.026578073089701,-13.38953488372093,-2.2231884057971016
2021-02-26,-18.12205882352941,-11.026121521862578,-7.390536277602524,7.725445146467547,-13.963636363636363,-8.750972762645915
2021-02-27,-7.028978622327791,-7.173963806187975,-3.032665181885672,3.7710241465445464,-10.16961498439126,8.134422110552764
2021-02-28,-10.865575396825397,-7.5267275097783575,-5.262815296989422,3.6871055004508566,-9.38901098901099,0.22626788036410922
2021-03-01,-18.512951477562932,-8.222857142857142,-3.4904891304347827,6.898305084745763,-13.62438057482656,-11.995798319327731
2021-03-02,-19.297541576283443,-7.359198998748435,-2.26566757493188,7.0,-13.33300395256917,-3.674521354933726
