,d_f_pipeline,d_g_oil,i_g_airline,d_f_pipeline_imputed,d_g_oil_imputed,i_g_airline_imputed,d_f_pipeline_roll5d,d_g_oil_roll5d,i_g_airline_roll5d,d_f_pipeline_imputed_lagg,d_g_oil_imputed_lagg,i_g_airline_imputed_lagg,d_f_pipeline_roll5d_lagg,d_g_oil_roll5d_lagg,i_g_airline_roll5d_lagg
2020-05-21,,-0.3666666708886624,-0.2560000020265579,0.0,-0.3666666708886624,-0.2560000020265579,0.05000000074505806,-0.2269839936904734,-0.26943718453668547,0.0,-0.14400000184774395,-0.31875000102445483,0.07000000104308128,-0.18565065954254326,-0.2596657561772791
2020-05-22,,-0.15555555952919853,-0.3289473752834295,0.0,-0.15555555952919853,-0.3289473752834295,0.05000000074505806,-0.21809510508792052,-0.26907281165138586,0.0,-0.3666666708886624,-0.2560000020265579,0.05000000074505806,-0.2269839936904734,-0.26943718453668547
2020-05-23,,-0.32500001043081284,-0.2523809554321425,0.0,-0.32500001043081284,-0.2523809554321425,0.030000000447034835,-0.2508370420811349,-0.2662156681130471,0.0,-0.15555555952919853,-0.3289473752834295,0.05000000074505806,-0.21809510508792052,-0.26907281165138586
2020-05-24,,-0.2000000040446009,-0.4428571494562285,0.0,-0.2000000040446009,-0.4428571494562285,0.0,-0.23824444934820335,-0.31978709664456184,0.0,-0.32500001043081284,-0.2523809554321425,0.030000000447034835,-0.2508370420811349,-0.2662156681130471
2020-05-25,,-0.20000000230290674,-0.3473684285816393,0.0,-0.20000000230290674,-0.3473684285816393,0.0,-0.2494444494392359,-0.3255107821559987,0.0,-0.2000000040446009,-0.4428571494562285,0.0,-0.23824444934820335,-0.31978709664456184
2020-05-26,,-0.10833333556850752,-0.21000000424683093,0.0,-0.10833333556850752,-0.21000000424683093,0.0,-0.19777778237520494,-0.3163107826000533,0.0,-0.20000000230290674,-0.3473684285816393,0.0,-0.2494444494392359,-0.3255107821559987
2020-05-27,-0.30000001192092896,-0.2529411771718193,-0.29411765012670965,-0.30000001192092896,-0.2529411771718193,-0.29411765012670965,-0.06000000238418579,-0.21725490590372906,-0.30934483756870934,0.0,-0.10833333556850752,-0.21000000424683093,0.0,-0.19777778237520494,-0.3163107826000533
2020-05-28,-0.10000000149011612,-0.30909091234207153,-0.42222222685813904,-0.10000000149011612,-0.30909091234207153,-0.42222222685813904,-0.08000000268220901,-0.21407308628598082,-0.3433130918539086,-0.30000001192092896,-0.2529411771718193,-0.29411765012670965,-0.06000000238418579,-0.21725490590372906,-0.30934483756870934
2020-05-29,-0.6000000238418579,-0.16666666832235125,-0.30000000529819065,-0.6000000238418579,-0.16666666832235125,-0.30000000529819065,-0.2000000074505806,-0.20740641914153088,-0.3147416630223011,-0.10000000149011612,-0.30909091234207153,-0.42222222685813904,-0.08000000268220901,-0.21407308628598082,-0.3433130918539086
2020-05-30,0.10000000149011612,-0.2666666731238365,-0.07500000111758709,0.10000000149011612,-0.2666666731238365,-0.07500000111758709,-0.18000000715255737,-0.22073975330571685,-0.26026797752949066,-0.6000000238418579,-0.16666666832235125,-0.30000000529819065,-0.2000000074505806,-0.20740641914153088,-0.3147416630223011
2020-05-31,,-0.12857143048729214,-0.2750000059604645,0.0,-0.12857143048729214,-0.2750000059604645,-0.18000000715255737,-0.22478737228947376,-0.2732679778722174,0.10000000149011612,-0.2666666731238365,-0.07500000111758709,-0.18000000715255737,-0.22073975330571685,-0.26026797752949066
2020-06-01,,-0.2166666761040688,-0.2375000054016709,0.0,-0.2166666761040688,-0.2375000054016709,-0.12000000476837158,-0.21753247207592366,-0.26194444892720964,0.0,-0.12857143048729214,-0.2750000059604645,-0.18000000715255737,-0.22478737228947376,-0.2732679778722174
2020-06-02,0.0,-0.17272727597843518,-0.3100000061094761,0.0,-0.17272727597843518,-0.3100000061094761,-0.10000000447034836,-0.19025974480319635,-0.23950000477747704,0.0,-0.2166666761040688,-0.2375000054016709,-0.12000000476837158,-0.21753247207592366,-0.26194444892720964
2020-06-03,,-0.1500000013038516,-0.3500000014901161,0.0,-0.1500000013038516,-0.3500000014901161,0.020000000298023225,-0.18692641139949645,-0.24950000401586214,0.0,-0.17272727597843518,-0.3100000061094761,-0.10000000447034836,-0.19025974480319635,-0.23950000477747704
2020-06-04,,-0.3000000054016709,-0.4166666697710753,0.0,-0.3000000054016709,-0.4166666697710753,0.0,-0.19359307785506333,-0.31783333774655975,0.0,-0.1500000013038516,-0.3500000014901161,0.020000000298023225,-0.18692641139949645,-0.24950000401586214
2020-06-05,,-0.1900000013411045,-0.28181818872690195,0.0,-0.1900000013411045,-0.28181818872690195,0.0,-0.20587879202582576,-0.3191969742998473,0.0,-0.3000000054016709,-0.4166666697710753,0.0,-0.19359307785506333,-0.31783333774655975
2020-06-06,,-0.1600000001490116,-0.27272727475924924,0.0,-0.1600000001490116,-0.27272727475924924,0.0,-0.19454545683481433,-0.32624242817136295,0.0,-0.1900000013411045,-0.28181818872690195,0.0,-0.20587879202582576,-0.3191969742998473
2020-06-07,,-0.20000000298023224,-0.20000000298023224,0.0,-0.20000000298023224,-0.20000000298023224,0.0,-0.20000000223517372,-0.30424242754551417,0.0,-0.1600000001490116,-0.27272727475924924,0.0,-0.19454545683481433,-0.32624242817136295
2020-06-08,-0.30000001192092896,-0.3000000067628347,-0.3200000047683716,-0.30000001192092896,-0.3000000067628347,-0.3200000047683716,-0.06000000238418579,-0.23000000332697038,-0.29824242820116525,0.0,-0.20000000298023224,-0.20000000298023224,0.0,-0.20000000223517372,-0.30424242754551417
2020-06-09,0.20000000298023224,-0.2294117696583271,-0.3461538507388188,0.20000000298023224,-0.2294117696583271,-0.3461538507388188,-0.020000001788139342,-0.2158823561783016,-0.284139864394714,-0.30000001192092896,-0.3000000067628347,-0.3200000047683716,-0.06000000238418579,-0.23000000332697038,-0.29824242820116525
2020-06-10,,-0.3304347839692365,-0.1882352938546854,0.0,-0.3304347839692365,-0.1882352938546854,-0.020000001788139342,-0.24396931270392802,-0.26542328542027066,0.20000000298023224,-0.2294117696583271,-0.3461538507388188,-0.020000001788139342,-0.2158823561783016,-0.284139864394714
2020-06-11,-0.5,-0.3350000072270632,-0.25714286310332163,-0.5,-0.3350000072270632,-0.25714286310332163,-0.12000000178813934,-0.2789693141195383,-0.26230640308908515,0.0,-0.3304347839692365,-0.1882352938546854,-0.020000001788139342,-0.24396931270392802,-0.26542328542027066
2020-06-12,,-0.2166666719648573,-0.30000000140246225,0.0,-0.2166666719648573,-0.30000000140246225,-0.12000000178813934,-0.2823026479164633,-0.28230640277353114,-0.5,-0.3350000072270632,-0.25714286310332163,-0.12000000178813934,-0.2789693141195383,-0.26230640308908515
2020-06-13,,-0.3227272785522721,-0.09999999900658924,0.0,-0.3227272785522721,-0.09999999900658924,-0.05999999940395355,-0.2868481022743508,-0.23830640162117467,0.0,-0.2166666719648573,-0.30000000140246225,-0.12000000178813934,-0.2823026479164633,-0.28230640277353114
2020-06-14,,-0.2045454579320821,-0.1666666753590107,0.0,-0.2045454579320821,-0.1666666753590107,-0.1,-0.2818748399291018,-0.20240896654521304,0.0,-0.3227272785522721,-0.09999999900658924,-0.05999999940395355,-0.2868481022743508,-0.23830640162117467
2020-06-15,-0.30000001192092896,-0.2343750025611371,-0.3000000065990857,-0.30000001192092896,-0.2343750025611371,-0.3000000065990857,-0.1600000023841858,-0.2626628836474819,-0.2247619090940931,0.0,-0.2045454579320821,-0.1666666753590107,-0.1,-0.2818748399291018,-0.20240896654521304
2020-06-16,0.05000000074505806,-0.1944444477558136,-0.29090909592129965,0.05000000074505806,-0.1944444477558136,-0.29090909592129965,-0.05000000223517418,-0.234551771753232,-0.2315151556576887,-0.30000001192092896,-0.2343750025611371,-0.3000000065990857,-0.1600000023841858,-0.2626628836474819,-0.2247619090940931
2020-06-17,-0.10000000149011612,-0.09000000171363354,-0.29285714668887003,-0.10000000149011612,-0.09000000171363354,-0.29285714668887003,-0.07000000253319741,-0.20921843770298723,-0.2300865847149703,0.05000000074505806,-0.1944444477558136,-0.29090909592129965,-0.05000000223517418,-0.234551771753232,-0.2315151556576887
2020-06-18,-0.20000000298023224,-0.05333333512147268,-0.3181818195364692,-0.20000000298023224,-0.05333333512147268,-0.3181818195364692,-0.11000000312924385,-0.15533964901682734,-0.2737229488209463,-0.10000000149011612,-0.09000000171363354,-0.29285714668887003,-0.07000000253319741,-0.20921843770298723,-0.2300865847149703
2020-06-19,,-0.2000000037252903,-0.3600000008940697,0.0,-0.2000000037252903,-0.3600000008940697,-0.11000000312924385,-0.15443055817546897,-0.3123896139279581,-0.20000000298023224,-0.05333333512147268,-0.3181818195364692,-0.11000000312924385,-0.15533964901682734,-0.2737229488209463
2020-06-20,,-0.22307692697414985,-0.36000000536441795,0.0,-0.22307692697414985,-0.36000000536441795,-0.05000000074505806,-0.1521709430580715,-0.32438961368102454,0.0,-0.2000000037252903,-0.3600000008940697,-0.11000000312924385,-0.15443055817546897,-0.3123896139279581
2020-06-21,,0.02857142899717604,-0.3222222270237075,0.0,0.02857142899717604,-0.3222222270237075,-0.06000000089406967,-0.10756776770747359,-0.33065223990150605,0.0,-0.22307692697414985,-0.36000000536441795,-0.05000000074505806,-0.1521709430580715,-0.32438961368102454
2020-06-22,-0.10000000149011612,-0.15000000291249968,-0.3333333351959785,-0.10000000149011612,-0.15000000291249968,-0.3333333351959785,-0.06000000089406967,-0.11956776794724681,-0.3387474776029277,0.0,0.02857142899717604,-0.3222222270237075,-0.06000000089406967,-0.10756776770747359,-0.33065223990150605
2020-06-23,0.033333333830038704,-0.3210526387158193,-0.271428574940988,0.033333333830038704,-0.3210526387158193,-0.271428574940988,-0.01333333353201548,-0.17311162866611615,-0.32939682868383147,-0.10000000149011612,-0.15000000291249968,-0.3333333351959785,-0.06000000089406967,-0.11956776794724681,-0.3387474776029277
2020-06-24,-0.5,-0.09999999886049944,-0.2705882419558132,-0.5,-0.09999999886049944,-0.2705882419558132,-0.11333333353201547,-0.15311162769315798,-0.31151447689618017,0.033333333830038704,-0.3210526387158193,-0.271428574940988,-0.01333333353201548,-0.17311162866611615,-0.32939682868383147
2020-06-25,0.350000012665987,-0.20476191171578,-0.3666666696468989,0.350000012665987,-0.20476191171578,-0.3666666696468989,-0.043333330998818066,-0.149448624641484,-0.3128478097526764,-0.5,-0.09999999886049944,-0.2705882419558132,-0.11333333353201547,-0.15311162769315798,-0.31151447689618017
2020-06-26,-0.20000000298023224,-0.3500000052154064,-0.3863636417822404,-0.20000000298023224,-0.3500000052154064,-0.3863636417822404,-0.08333333159486452,-0.2251629114840005,-0.325676092704383,0.350000012665987,-0.20476191171578,-0.3666666696468989,-0.043333330998818066,-0.149448624641484,-0.3128478097526764
2020-06-27,,-0.3100000061094761,-0.3333333370586236,0.0,-0.3100000061094761,-0.3333333370586236,-0.0633333312968413,-0.25716291212339576,-0.32567609307691203,-0.20000000298023224,-0.3500000052154064,-0.3863636417822404,-0.08333333159486452,-0.2251629114840005,-0.325676092704383
2020-06-28,,-0.2600000031292439,-0.10909091342579234,0.0,-0.2600000031292439,-0.10909091342579234,-0.06999999806284904,-0.2449523850060807,-0.2932085607738729,0.0,-0.3100000061094761,-0.3333333370586236,-0.0633333312968413,-0.25716291212339576,-0.32567609307691203
2020-06-29,-0.30000001192092896,-0.2888888940215111,-0.13333333532015482,-0.30000001192092896,-0.2888888940215111,-0.13333333532015482,-0.030000000447034835,-0.282730164038283,-0.2657575794467412,0.0,-0.2600000031292439,-0.10909091342579234,-0.06999999806284904,-0.2449523850060807,-0.2932085607738729
2020-06-30,-0.20000000298023224,-0.21333333055178325,-0.2133333370089531,-0.20000000298023224,-0.21333333055178325,-0.2133333370089531,-0.14000000357627868,-0.28444444780548367,-0.23509091291915207,-0.30000001192092896,-0.2888888940215111,-0.13333333532015482,-0.030000000447034835,-0.282730164038283,-0.2657575794467412
2020-07-01,-0.12500000186264515,-0.2500000040118511,-0.35000000645716983,-0.12500000186264515,-0.2500000040118511,-0.35000000645716983,-0.12500000335276126,-0.2644444475647726,-0.22781818585413793,-0.20000000298023224,-0.21333333055178325,-0.2133333370089531,-0.14000000357627868,-0.28444444780548367,-0.23509091291915207
2020-07-02,,-0.0900000050663948,-0.31111111574702793,0.0,-0.0900000050663948,-0.31111111574702793,-0.12500000335276126,-0.22044444735615634,-0.2233737415918188,-0.12500000186264515,-0.2500000040118511,-0.35000000645716983,-0.12500000335276126,-0.2644444475647726,-0.22781818585413793
