date,Value_PHILLIPS 66,Value_BP P.L.C.,Value_VALERO ENERGY CORPORATION,Value_CHEVRON CORPORATION,Value_OCCIDENTAL PETROLEUM CORPORATION,Value_MARATHON OIL CORPORATION,Value_PIONEER NATURAL RESOURCES COMPANY,Value_CONOCOPHILLIPS,Value_EXXON MOBIL CORPORATION,Value_MARATHON PETROLEUM CORPORATION,futures_prev_day_open_interest,lag_Value_PHILLIPS 66,lag_Value_BP P.L.C.,lag_Value_VALERO ENERGY CORPORATION,lag_Value_CHEVRON CORPORATION,lag_Value_OCCIDENTAL PETROLEUM CORPORATION,lag_Value_MARATHON OIL CORPORATION,lag_Value_PIONEER NATURAL RESOURCES COMPANY,lag_Value_CONOCOPHILLIPS,lag_Value_EXXON MOBIL CORPORATION,lag_Value_MARATHON PETROLEUM CORPORATION,lag_d_f_chevron,lag_d_f_drilling,lag_d_f_exxon,lag_d_f_fossil_fuel,lag_d_f_marathon_oil,lag_d_f_occidental_petroleum,lag_d_f_oil,lag_d_f_oilfield,lag_d_f_phillips_66,lag_d_f_valero,lag_d_g_chevron,lag_d_g_drilling,lag_d_g_exxon,lag_d_g_fossil_fuel,lag_d_g_oil,lag_d_g_oilfield,lag_d_g_pipeline,lag_d_g_valero,lag_i_f_airline,lag_i_f_carbon_footprint,lag_i_f_emissions,lag_i_f_epa,lag_i_f_greenhouse,lag_i_f_pollution,lag_i_f_sanction,lag_i_f_solar,lag_i_f_turbine,lag_i_f_vacation,lag_i_g_airline,lag_i_g_carbon_footprint,lag_i_g_emissions,lag_i_g_epa,lag_i_g_greenhouse,lag_i_g_hurricane_storm,lag_i_g_pollution,lag_i_g_sanction,lag_i_g_solar,lag_i_g_turbine,lag_i_g_vacation,lag_futures_settle,lag_crude_usd_per_barrel
2019-02-15,95.99,42.29,84.4,119.35,67.19,17.08,145.35,70.18,77.71,65.15,109346.0,95.65,41.87,83.61,118.16,66.57,16.91,143.08,69.1,76.27,64.04,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,-0.1105263186128516,0.0,-0.100000003973643,0.0,-0.0833333358168602,0.0,0.0,0.0,0.0,-0.6000000238418579,0.10000000149011612,0.20000000298023224,0.0,0.0,-0.2666666716337204,0.0,0.0,-0.4125000070780516,-0.30000001192092896,0.0,-0.25000000558793545,-0.4333333298563957,-0.2800000041723251,0.20000000298023224,0.0,54.41,54.4
2019-02-19,96.75,42.38,84.79,119.31,67.63,17.03,145.56,69.49,78.23,65.01,74706.0,95.99,42.29,84.4,119.35,67.19,17.08,145.35,70.18,77.71,65.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,0.10000000149011612,0.0,0.30000001192092896,-0.12500000558793545,0.0,-2.4835268656412767e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,-0.4000000059604645,0.20000000298023224,0.20000000298023224,0.0,-0.183333333581686,0.0,0.0,0.0,-0.15000000596046448,0.0,-0.15000000223517418,-0.2285714330417769,-0.15000000223517418,-0.20000000298023224,0.0,55.59,55.58
2019-02-20,97.45,42.48,85.43,120.28,68.25,17.08,141.28,70.65,78.53,65.11,29785.0,96.75,42.38,84.79,119.31,67.63,17.03,145.56,69.49,78.23,65.01,0.0,-0.3000000044703484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10000000149011612,0.0,0.0,-0.17857142644269125,0.0,-0.20000000298023224,0.0,-0.07499999925494194,0.0,0.0,0.0,0.0,-0.2500000074505806,-0.3333333358168602,-0.19999999925494194,-0.10000000149011612,0.0,-0.2750000078231096,0.0,0.0,-0.4000000009934108,0.0,0.0,-0.0875000013038516,-0.32000000327825545,0.033333333830038704,0.0,-0.09999999962747096,56.09,56.12
2019-02-21,96.81,42.29,84.48,119.14,66.6,16.68,136.15,70.24,77.82,64.66,407691.0,97.45,42.48,85.43,120.28,68.25,17.08,141.28,70.65,78.53,65.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3500000033527613,-0.2066666677594185,0.0,-0.5000000149011612,0.0,-0.4250000063329935,0.0,-0.30000001192092896,-0.30000001192092896,0.0,-0.10000000149011612,0.0,-0.10000000149011612,0.20000000298023224,0.0,-0.4384615392639087,-0.699999988079071,-0.699999988079071,0.0,0.0,0.0,-0.25000000558793545,-0.30000001192092896,-0.10000000149011612,0.0,-0.01666667064030965,56.92,56.9
2019-02-22,97.36,42.46,85.32,119.39,65.93,16.89,142.13,69.97,78.42,65.02,400292.0,96.81,42.29,84.48,119.14,66.6,16.68,136.15,70.24,77.82,64.66,0.6000000238418579,0.5,0.6000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20000000298023224,0.0,-0.5,-0.17500000136593974,0.0,-0.30000001192092896,0.0,-0.18333333233992247,0.0,-0.10000000149011612,-0.10000000149011612,0.0,-0.5499999970197678,0.0,0.0,0.0,0.0,-0.34545455602082337,0.0,0.0,-0.19999999925494194,-0.8000000119209291,0.0,-0.3666666696468989,-0.5000000149011612,0.20000000298023224,0.0,-0.03333333134651184,56.96,56.95
2019-02-25,97.29,42.51,84.98,119.62,66.23,16.67,142.93,69.25,78.5,64.75,399406.0,97.36,42.46,85.32,119.39,65.93,16.89,142.13,69.97,78.42,65.02,0.0,0.0,0.0,-0.4000000059604645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,-0.15000000298023225,0.0,-0.12000000327825547,0.0,0.05000000074505806,0.0,-0.3333333358168602,-0.3333333358168602,0.0,0.0,-0.10000000894069673,0.0,0.0,0.0,-0.15714285948446818,0.0,0.0,0.0,0.0,0.0,-0.3375000022351742,-0.4166666778425376,-0.06666666020949681,0.0,0.0,57.26,57.01
2019-02-26,97.84,42.52,84.41,119.94,66.04,16.52,142.76,68.92,78.66,64.59,387301.0,97.29,42.51,84.98,119.62,66.23,16.67,142.93,69.25,78.5,64.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,-0.15000000409781933,0.0,-0.19999999925494194,0.0,-0.1666666716337204,0.0,0.0,0.0,0.0,0.0,-0.6000000238418579,0.0,-0.20000000298023224,-0.10000000149011612,-0.21538461859409624,0.0,0.0,0.0,-0.699999988079071,0.0,-0.22500000335276127,-0.600000003973643,0.16666666915019354,0.0,-0.19999998807907104,55.48,55.32
2019-02-27,97.64,42.84,83.09,120.08,66.65,16.79,141.57,69.22,79.47,63.4,382166.0,97.84,42.52,84.41,119.94,66.04,16.52,142.76,68.92,78.66,64.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06000000387430191,0.0,0.0,-0.3000000050025327,-0.10000000149011612,-0.2799999982118607,0.0,0.0,0.0,0.0,0.0,0.0,-0.8000000119209291,-0.4250000100582838,-0.15000000223517418,0.0,0.0,-0.012500001117587093,0.0,0.0,-0.3500000014901161,-0.10000000149011612,0.0,-0.20000000149011607,-0.2500000111758709,0.100000003973643,0.0,0.3333333258827527,55.5,55.4
2019-02-28,96.36,42.65,81.56,119.58,66.15,16.6,140.95,67.85,79.03,62.01,383252.0,97.64,42.84,83.09,120.08,66.65,16.79,141.57,69.22,79.47,63.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,-0.14999999850988388,-0.2333333353201548,0.0,-0.4000000059604645,0.0,-0.0909090902317654,0.0,0.0,0.0,0.0,-0.5499999970197678,-0.6000000238418579,0.5,0.0,0.0,-0.22000000675519307,0.0,0.0,-0.10000000149011612,0.06666666766007741,0.0,-0.4000000059604645,-0.4000000096857548,0.20000000298023224,-0.4000000059604645,0.14999999664723873,56.94,56.92
2019-03-01,97.48,42.58,82.89,122.03,67.55,17.08,144.46,68.93,80.0,62.68,377617.0,96.36,42.65,81.56,119.58,66.15,16.6,140.95,67.85,79.03,62.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15999999940395354,0.0,0.0,-0.1562500041909516,0.0,-0.2500000074505806,0.0,-0.16666666915019354,0.0,-0.10000000149011612,-0.10000000149011612,-0.10000000149011612,-0.10000000149011612,-0.5,0.10000000149011612,0.0,0.4000000059604645,-0.3857142946549824,0.0,0.0,-0.15000000223517418,0.10000000149011612,0.0,-0.21428572067192625,-0.4000000070248331,-0.10000000149011612,0.0,-0.30000001192092896,57.22,57.21
2019-03-04,97.28,42.64,82.53,122.12,67.45,17.28,144.05,69.9,80.31,62.01,368105.0,97.48,42.58,82.89,122.03,67.55,17.08,144.46,68.93,80.0,62.68,0.0,0.0,0.0,0.0,0.0,0.0,-0.17395833573148894,0.0,0.0,0.0,0.0,-0.100000003973643,0.0,0.0,-0.16250000149011612,0.0,-0.20000000298023224,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,-0.3500000089406967,0.2500000037252903,0.0,-0.10000000149011612,-0.033333333830038704,0.6000000238418579,0.6000000238418579,-0.4000000059604645,0.30000001192092896,0.0,-0.3500000052154064,-0.25714286097458433,-0.15000000223517418,0.0,0.0,55.8,55.76
2019-03-05,97.46,42.74,81.15,123.29,67.53,17.27,142.36,69.01,80.19,60.81,358824.0,97.28,42.64,82.53,122.12,67.45,17.28,144.05,69.9,80.31,62.01,0.0,-0.10000000521540643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10000000521540643,0.0,0.0,-0.10909091139381584,-0.20000000298023224,-0.4666666785875957,0.0,0.0,0.0,0.20000000298023224,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,-0.07777777645323011,0.0,0.0,0.0,0.30000001192092896,-0.30000001192092896,-0.35714286885091234,-0.4000000134110451,0.0,0.0,0.0,56.59,56.6
2019-03-06,97.6,42.7,81.35,123.53,66.19,16.86,138.75,68.29,79.28,59.93,353287.0,97.46,42.74,81.15,123.29,67.53,17.27,142.36,69.01,80.19,60.81,0.10000000149011612,0.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,-0.6000000238418579,0.30000001192092896,0.0,0.03636363555084576,0.0,0.20000000298023224,0.0,0.06666666766007741,0.0,-0.4000000059604645,-0.4000000059604645,0.0,-0.21666666865348816,0.0,-0.3000000044703484,0.0,0.30000001192092896,-0.25000000558793545,0.0,0.0,0.0,0.0,0.0,-0.4000000059604645,-0.6200000047683716,0.10000000149011612,0.0,-0.08000000417232514,56.56,56.55
2019-03-07,96.45,42.63,80.59,121.94,65.74,16.86,136.32,67.95,80.16,58.84,332570.0,97.6,42.7,81.35,123.53,66.19,16.86,138.75,68.29,79.28,59.93,-0.2000000054637591,0.0,-0.2750000040978193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0.0,-0.4000000059604645,-0.3625000054016709,0.0,-0.5,0.0,-0.3999999947845936,0.0,-0.5,-0.5,-0.3000000007450581,-0.45000001788139343,0.0,-0.30000001192092896,0.0,0.0,-0.3250000067055225,0.0,0.0,0.10000000149011612,0.0,0.0,-0.44285714626312256,-0.4600000172853471,0.10000000149011612,0.0,-0.43333334227403,56.22,56.22
2019-03-08,94.31,42.25,79.75,121.62,62.71,16.27,130.36,65.43,79.01,57.5,294866.0,96.45,42.63,80.59,121.94,65.74,16.86,136.32,67.95,80.16,58.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4000000059604645,0.0,0.0,-0.40000000844399136,0.0,0.2000000054637591,0.0,-0.4500000029802321,0.0,-0.10000000149011612,-0.10000000149011612,0.0,-0.5,-0.6000000238418579,0.0,0.0,0.0,-0.5571428643805639,0.0,0.0,-0.6000000238418579,-0.20000000298023224,0.0,-0.45000001788139343,-0.2800000071525573,-0.30000001192092896,0.0,0.14999999850988388,56.66,56.6
2019-03-11,96.67,42.33,83.48,123.62,63.88,16.57,132.44,65.87,79.78,59.2,252613.0,94.31,42.25,79.75,121.62,62.71,16.27,130.36,65.43,79.01,57.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4000000059604645,0.0,0.0,-0.22500000583628813,-0.10000000149011612,-0.10000000149011612,0.0,-0.19999999925494194,0.0,0.0,0.0,0.0,0.0,-0.8000000119209291,0.0,0.0,0.4000000059604645,-0.2222222247057491,0.0,0.0,-0.20000000670552254,0.2500000074505806,0.0,-0.13750000298023224,-0.4833333417773247,-0.20000001043081286,0.5,-0.3500000089406967,56.07,55.77
2019-03-12,97.39,42.46,83.85,123.9,64.2,16.9,135.03,65.63,80.0,58.86,215862.0,96.67,42.33,83.48,123.62,63.88,16.57,132.44,65.87,79.78,59.2,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10000000149011612,0.0,-0.6000000238418579,-0.33076923799056274,0.0,0.0,0.0,-0.2785714313920055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30000001192092896,-0.3193181854757396,0.0,0.0,0.0,0.0,0.0,-0.16666666915019354,-0.4500000029802321,-0.10000000149011612,-0.05000000074505806,-0.10000000149011612,56.79,56.79
2019-03-13,98.08,43.83,84.22,124.67,65.06,17.32,135.68,67.35,80.71,59.57,184451.0,97.39,42.46,83.85,123.9,64.2,16.9,135.03,65.63,80.0,58.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10000000149011612,0.10000000149011612,0.30000001192092896,0.0,-0.28333333755532897,0.0,-0.2500000074505806,0.0,-0.2842105289823131,0.0,0.0,0.0,0.0,-0.4499999955296517,0.0,0.30000001192092896,0.0,0.0,-0.33571429053942364,0.0,0.0,-0.10000000149011612,-0.19999999925494194,-0.20000000298023224,-0.5100000038743019,-0.2250000052154064,0.10000000149011612,0.0,-0.20000000670552254,56.87,56.89
2019-03-14,98.47,43.95,84.94,124.6,65.21,17.26,136.37,67.02,80.44,59.69,161079.0,98.08,43.83,84.22,124.67,65.06,17.32,135.68,67.35,80.71,59.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10000000149011612,0.0,-0.5,-0.2727272801778533,0.0,-0.19999999925494194,0.0,-0.2409090972082181,0.0,0.0,0.0,0.0,0.10000000149011612,-0.2750000059604645,-0.10000000149011612,0.0,0.0,-0.37115385297399295,0.0,0.0,-0.6000000238418579,-0.10000000149011612,0.0,-0.40000001061707735,-0.3999999947845936,0.19999999925494194,0.0,-0.05000000447034837,58.26,58.27
2019-03-15,98.52,43.87,85.08,125.31,65.47,17.27,135.67,67.59,80.15,60.45,134939.0,98.47,43.95,84.94,124.6,65.21,17.26,136.37,67.02,80.44,59.69,0.0,0.0,0.0,-0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14999999850988388,0.0,0.0,-0.2842105317272638,0.0,-0.466666671137015,0.0,-0.2687500054016709,0.0,-0.10000000149011612,-0.10000000149011612,-0.20000000298023224,0.0,-0.19999998807907104,0.15000000223517418,0.0,0.0,-0.3363636440851472,0.0,0.0,-0.3333333358168602,-0.15000000223517418,0.0,-0.36153846004834544,-0.2166666736205419,0.15000000223517418,0.10000000149011612,0.1200000062584877,58.61,58.59
2019-03-18,98.72,44.24,86.75,125.88,67.01,17.39,138.58,67.61,81.08,62.08,98719.0,98.52,43.87,85.08,125.31,65.47,17.27,135.67,67.59,80.15,60.45,0.0,-0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,-0.2600000008940697,0.0,0.0,0.0,-0.45714285650423603,0.0,0.0,0.0,0.0,-0.10000000149011612,0.06666666766007741,0.0,0.0,0.0,-0.3941176542464425,0.0,0.0,-0.45000000670552254,0.0,0.0,-0.3600000023841858,-0.3800000056624413,-0.13333333532015482,0.0,0.2500000037252903,58.52,58.51
2019-03-19,98.89,44.47,86.43,125.28,66.17,17.12,138.21,67.35,80.87,62.03,67480.0,98.72,44.24,86.75,125.88,67.01,17.39,138.58,67.61,81.08,62.08,0.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10000000149011612,-0.09999999403953552,0.0,0.0,-0.34705882650964404,0.0,-0.2666666756073634,0.0,-0.4428571537137032,0.0,-0.10000000149011612,-0.10000000149011612,0.10000000149011612,0.10000000149011612,-0.200000007947286,0.0,0.0,0.0,-0.2071428591651576,0.0,0.0,-0.8000000119209291,-0.4000000059604645,0.0,-0.19999999978712624,-0.4625000013038516,0.02499999850988388,0.0,0.0,59.09,59.09
2019-03-20,98.18,44.53,86.44,124.69,67.26,17.6,144.44,67.54,81.32,62.19,18770.0,98.89,44.47,86.43,125.28,66.17,17.12,138.21,67.35,80.87,62.03,0.0,-0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06666667014360428,0.0,0.0,-0.028571426868438717,0.0,0.0,0.0,0.033333333830038704,0.0,0.0,0.0,-0.10000000149011612,0.0,-0.15000000037252906,0.0,0.0,0.0,-0.06363636390729384,0.0,0.0,-0.4666666636864345,0.0,0.0,-0.2714285807950156,0.0,-0.4000000059604645,-0.699999988079071,-0.4499999955296517,59.03,59.12
2019-03-21,98.55,44.53,86.38,125.86,67.24,17.69,145.59,68.14,81.79,62.79,435389.0,98.18,44.53,86.44,124.69,67.26,17.6,144.44,67.54,81.32,62.19,0.10000000149011612,0.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4500000141561031,0.0,-0.699999988079071,-0.2800000078976154,0.0,0.0,0.0,1.4901161193847655e-09,0.0,-0.8000000119209291,-0.8000000119209291,0.0,-0.10000000149011612,-0.2500000037252903,-0.10000000149011612,0.0,0.20000000298023224,-0.2500000012417634,-0.4000000059604645,-0.4000000059604645,-0.20000000670552254,0.0,0.0,-0.3999999985098839,-0.5500000044703484,-1.862645149230957e-09,0.0,0.20000000298023224,59.83,60.12
2019-03-22,95.98,43.95,84.63,123.09,65.24,16.68,140.56,66.07,80.48,61.3,434375.0,98.55,44.53,86.38,125.86,67.24,17.69,145.59,68.14,81.79,62.79,0.20000000298023224,-0.10000000149011612,-0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.10000000149011612,-0.10000000149011612,0.0,-0.4000000059604645,4.967053731282552e-10,0.0,-0.3500000033527613,0.0,-0.5500000057121118,0.0,0.0,0.0,0.0,0.0,-0.5000000099341074,-0.13333333532015482,0.20000000298023224,0.20000000298023224,-0.3750000048428774,0.0,0.0,0.0,0.0,0.0,-0.4333333439297146,-0.3500000076989333,0.10000000521540643,0.0,0.033333336313565574,59.98,59.98
2019-03-25,95.86,43.53,85.48,122.89,65.13,16.71,139.93,67.07,79.92,61.17,426723.0,95.98,43.95,84.63,123.09,65.24,16.68,140.56,66.07,80.48,61.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,-0.5200000122189522,-0.20000000298023224,0.0,-0.2666666698124673,0.0,-0.4000000059604645,0.0,-0.300000005534717,0.0,0.0,0.0,0.0,-0.4000000059604645,-0.4999999955296516,-0.10000000149011612,0.0,0.2333333417773247,-0.1250000006208817,0.0,0.0,-0.6000000238418579,-0.4000000059604645,0.0,-0.675000011920929,-0.4200000047683716,-0.20000000149011607,-0.20000000298023224,-0.13333333532015482,59.04,58.87
2019-03-26,98.02,43.82,87.0,124.13,67.08,17.11,143.07,68.56,80.96,61.96,423515.0,95.86,43.53,85.48,122.89,65.13,16.71,139.93,67.07,79.92,61.17,0.0,-0.10000000149011612,0.0,0.0,0.0,0.0,0.0,-0.10000000149011612,0.0,0.0,0.0,-0.23333332935969034,0.0,-0.5,-0.08750000316649675,0.0,0.14999999850988388,0.0,-0.3750000037252903,0.0,0.0,0.0,0.0,-0.10000000149011612,-0.3999999947845936,0.0,0.0,0.30000001192092896,-0.2318181862885301,0.0,0.0,0.30000001192092896,0.0,0.0,-0.5000000149011612,-0.30000001192092896,-0.06666666517655055,-0.5,0.20000000298023224,58.82,58.71
2019-03-27,97.27,43.59,86.02,122.79,66.35,17.06,147.15,67.91,80.34,62.19,422471.0,98.02,43.82,87.0,124.13,67.08,17.11,143.07,68.56,80.96,61.96,0.0,0.4000000059604645,0.0,-0.30000001192092896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,-0.5000000149011612,-0.1272727298465642,0.0,0.10000000149011612,0.0,-0.2833333344509204,-0.10000000149011612,0.0,0.0,0.20000000298023224,0.0,-0.4499999955296517,0.0,0.20000000298023224,0.3500000052154064,-0.3363636400211941,0.0,0.0,-0.2500000111758709,-0.3250000085681677,0.0,-0.2500000111758709,-0.6000000238418579,-0.1750000026077032,0.0,-0.07142857355730874,59.94,59.87
2019-03-28,95.67,43.63,84.83,123.02,66.57,16.82,152.91,67.38,80.74,60.95,409365.0,97.27,43.59,86.02,122.79,66.35,17.06,147.15,67.91,80.34,62.19,0.0,0.4000000059604645,0.0,0.0,0.0,0.0,0.0,0.4000000059604645,0.0,0.20000000298023224,0.0,-0.10000000149011612,0.0,0.0,-0.09047619324354897,0.0,-0.20000000298023224,-0.6000000238418579,-0.03333333134651184,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,-0.2900000080466271,0.5,0.5,0.0,-0.3000000044703484,0.0,-0.18000000566244126,0.0,0.10000000149011612,0.0,-0.3333333432674408,59.41,59.39
2019-03-29,95.17,43.72,84.83,123.18,66.2,16.71,152.28,66.74,80.8,59.85,401827.0,95.67,43.63,84.83,123.02,66.57,16.82,152.91,67.38,80.74,60.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15000000223517418,-0.10000000149011612,0.4000000059604645,-0.18750000279396767,0.0,0.0,0.0,-0.42500000819563866,0.0,-0.699999988079071,-0.699999988079071,-0.20000000298023224,-0.4000000059604645,0.0,0.0,0.0,0.0,-0.4066666747132937,0.0,0.0,0.0,-0.05000000447034837,0.0,-0.3636363704096187,-0.3000000074505806,0.10000000149011612,0.0,-0.8999999761581421,59.3,59.29
2019-04-01,95.07,44.09,86.43,124.94,67.18,17.39,150.99,67.69,81.73,61.05,403676.0,95.17,43.72,84.83,123.18,66.2,16.71,152.28,66.74,80.8,59.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.10000000149011612,0.0,0.0,-0.2071428612938949,0.0,0.0,0.0,-0.3800000131130217,0.0,0.0,0.0,0.0,0.10000000149011612,-0.550000011920929,0.0,0.0,0.0,-0.2666666701436043,0.0,0.0,0.0,-0.20000000298023224,0.0,-0.4333333323399226,-0.5999999977648258,-0.10000000149011612,-0.699999988079071,0.1333333303531011,60.14,60.19
2019-04-02,94.52,44.23,84.45,124.93,66.63,17.13,148.18,66.35,81.38,59.92,405918.0,95.07,44.09,86.43,124.94,67.18,17.39,150.99,67.69,81.73,61.05,0.0,-0.10000000149011612,0.4000000059604645,0.0,0.0,0.0,-0.23495145959472194,0.0,0.0,0.0,-0.5,-0.3000000094374021,0.0,0.0,-0.03333333258827528,0.0,0.06666666766007741,0.0,-0.4857142950807299,0.0,0.0,0.0,0.0,-0.6000000238418579,0.0,0.0,0.0,0.0,-0.29500000514090063,0.0,0.0,0.0,-0.10000000149011612,0.0,-0.32000000923872,0.12499999813735485,-0.100000003973643,0.0,0.0,61.59,61.59
2019-04-03,95.04,44.23,84.26,123.89,66.06,16.93,146.06,65.51,80.9,60.38,391777.0,94.52,44.23,84.45,124.93,66.63,17.13,148.18,66.35,81.38,59.92,0.0,-0.20000000298023224,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10000000521540643,0.10000000149011612,-0.2055555590324932,0.0,0.10000000149011612,0.0,-0.1769230801325578,0.0,0.0,0.0,0.0,0.0,0.0,-0.4000000059604645,0.0,-0.6000000238418579,0.011111109620994992,0.0,0.0,-0.699999988079071,0.0,0.0,-0.2333333417773247,-0.5,-0.3000000044703484,-0.10000000149011612,0.6000000238418579,62.58,62.53
2019-04-04,96.86,44.15,84.35,124.8,66.44,17.14,147.52,65.16,82.05,61.35,374802.0,95.04,44.23,84.26,123.89,66.06,16.93,146.06,65.51,80.9,60.38,0.0,0.0,-0.30000001192092896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.8000000119209291,0.0,0.0,-0.20000000298023224,0.0,0.0,0.0,-0.4750000033527613,0.0,0.0,0.0,-0.30000001192092896,-0.3333333407839139,0.0,0.0,0.0,0.0,-0.4090909077362581,0.20000000298023224,0.20000000298023224,0.10000000149011612,0.0,0.0,-0.1666666716337204,-0.3700000002980232,-0.10000000149011612,0.0,-0.05000000074505806,62.46,62.46
2019-04-05,97.79,44.53,86.69,126.42,68.04,17.7,150.68,66.12,82.49,63.47,361966.0,96.86,44.15,84.35,124.8,66.44,17.14,147.52,65.16,82.05,61.35,0.0,-0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3500000014901161,0.0,-0.4000000059604645,-0.3285714260169438,0.0,0.4499999955296517,0.0,-0.3499999977648258,0.0,0.0,0.0,0.0,-0.4000000059604645,-0.10000000149011612,0.0,0.0,0.20000000298023224,-0.28695652309967123,0.0,0.0,-0.5,0.0,-0.20000000298023224,-0.2875000089406967,-0.15000000223517418,-0.5,-0.350000012665987,-0.1600000023841858,62.1,62.12
2019-04-08,98.3,45.23,86.2,126.68,68.37,17.6,151.73,66.55,83.0,63.36,346628.0,97.79,44.53,86.69,126.42,68.04,17.7,150.68,66.12,82.49,63.47,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,-0.08181818574666977,0.0,-0.20000000670552254,0.0,-0.5166666830579439,0.0,-0.32500001229345804,-0.32500001229345804,0.0,0.0,-0.20000000298023224,-0.4000000059604645,0.0,0.0,-0.2809523858484768,0.0,0.0,0.0,0.0,-0.10000000149011612,-0.5333333412806193,-0.30000001192092896,-0.2000000054637591,-0.6000000238418579,0.0,63.08,63.1
2019-04-09,97.37,44.99,85.11,125.54,67.28,17.26,148.94,65.7,81.93,62.16,318369.0,98.3,45.23,86.2,126.68,68.37,17.6,151.73,66.55,83.0,63.36,0.0,-0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05000000074505806,0.0,0.0,-0.2588235337068053,0.0,-0.3250000085681677,0.4000000059604645,-0.3700000040233135,0.0,-0.10000000521540643,-0.10000000521540643,0.0,-0.20000000298023224,-0.2500000037252903,-0.15000000223517418,0.0,0.0,-0.3090909164060246,0.0,0.0,-0.5,0.0,0.0,-0.3571428635290691,-0.22500000149011606,0.0,0.0,0.06666666766007741,64.4,64.37
2019-04-10,98.61,45.04,88.43,125.49,67.18,17.45,150.49,66.97,81.56,63.6,280173.0,97.37,44.99,85.11,125.54,67.28,17.26,148.94,65.7,81.93,62.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4000000059604645,-0.10000000149011612,-0.4000000059604645,0.0,-5.73121584378756e-10,0.0,0.10000000149011612,0.0,-0.3800000056624413,0.0,0.0,0.0,0.0,0.0,-0.4285714402794838,0.2500000111758709,0.10000000149011612,0.0,-0.3090909082781185,-0.10000000149011612,-0.10000000149011612,-0.550000011920929,-0.2333333368102709,-0.20000000298023224,-0.2500000024835269,-0.5,0.20000000298023224,-0.699999988079071,-0.02500000037252903,63.98,64.05
