date,futures_settle,futures_prev_day_open_interest,crude_usd_per_barrel,phillips_66,bp_plc,valero_energy_corporation,chevron_corporation,occidental_petroleum_corporation,marathon_oil_corporation,pioneer_natural_resources_company,conocophillips,exxon_mobil_corporation,marathon_petroleum_corporation,dow_jones_transportation_average,dow_jones_composite_average,s&p_500,dow_jones_industrial_average,dow_jones_utility_average,workplaces,retail_and_recreation,grocery_and_pharmacy,residential,transit_stations,parks,Value_ger_walk,Value_ger_drive,Value_ger_trans,Value_ind_walk,Value_ind_drive,Value_rus_walk,Value_rus_drive,Value_us_walk,Value_us_drive,Value_us_trans,Value_jap_walk,Value_jap_drive,Value_jap_trans,d_f_chevron,d_f_drilling,d_f_exxon,d_f_fossil_fuel,d_f_marathon_oil,d_f_occidental_petroleum,d_f_oil,d_f_oilfield,d_f_phillips_66,d_f_pipeline,d_f_valero,d_g_chevron,d_g_drilling,d_g_exxon,d_g_fossil_fuel,d_g_oil,d_g_oilfield,d_g_pipeline,d_g_valero,i_f_airline,i_f_carbon_footprint,i_f_emissions,i_f_epa,i_f_greenhouse,i_f_hurricane_storm,i_f_pollution,i_f_sanction,i_f_solar,i_f_turbine,i_f_vacation,i_g_airline,i_g_carbon_footprint,i_g_emissions,i_g_epa,i_g_greenhouse,i_g_hurricane_storm,i_g_pollution,i_g_sanction,i_g_solar,i_g_turbine,i_g_vacation
2020-06-15,37.12,151371.0,37.07,75.6,24.36,63.59,91.23,19.05,6.6,95.55,43.35,47.14,37.84,9160.08,8339.43,3066.59,25763.16,799.76,-25.119202898550725,-1.5854450942170242,5.7430129516019095,7.961864406779661,-6.4964894684052155,60.72264150943396,111.00676470588236,115.71764705882352,123.98944444444444,50.71999999999999,46.64333333333334,110.655,112.0225,138.98568627450976,139.0756603773585,71.74372093023257,90.89021276595749,96.07468085106385,101.6485106382979,0.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30000001192092896,0.0,0.0,-0.2333333368102709,0.0,0.10000000149011612,-0.2343750025611371,0.0,-0.21428571747882025,0.0,-0.4285714275070599,0.0,0.10000000149011612,0.10000000149011612,0.0,0.0,-0.6000000238418579,-0.550000011920929,0.0,0.0,0.10000000149011612,-0.3000000065990857,0.0,0.0,-0.4000000059604645,0.0,0.0,-0.4500000094994903,-0.3500000033527613,0.20000000298023224,0.10000000149011612,0.2500000111758709
2020-06-16,38.38,126969.0,38.26,77.04,24.55,66.16,94.03,20.29,6.74,97.06,45.11,48.2,38.64,9259.63,8465.82,3124.74,26289.98,802.37,-26.0010756543564,-0.9067092651757188,7.945159106296548,8.50070126227209,-7.162487462387161,70.80343511450381,113.76441176470593,116.42970588235292,124.08944444444445,47.77333333333334,45.77166666666667,113.72,118.965,142.42823529411766,141.89226415094342,71.86511627906977,94.6710638297872,98.48000000000003,104.17659574468084,0.0,0.15000000223517418,0.0,-0.30000001192092896,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.0,0.15000000223517418,0.0,0.0,-0.1944444477558136,0.0,-0.025000004097819332,0.0,-0.23000000342726706,0.0,0.0,0.0,0.0,0.0,0.0,-0.6000000238418579,0.0,0.0,0.0,-0.29090909592129965,0.0,0.0,0.0,0.0,0.0,-0.5000000149011612,-0.5222222275204129,0.18000000268220898,0.0,-0.10000000149011612
2020-06-17,37.96,96983.0,37.91,72.88,23.7,62.32,91.54,19.04,6.37,94.24,44.02,46.63,37.13,9239.09,8425.29,3113.49,26119.61,800.36,-26.379928315412197,0.03974763406940063,8.482058226134058,8.075156576200419,-5.450292397660818,75.59375,113.4714705882353,117.99352941176471,121.9233333333333,48.21666666666667,47.63333333333333,117.6825,116.8125,144.0982352941176,144.42849056603774,71.61767441860462,88.9327659574468,95.82638297872343,101.72851063829786,0.0,0.30000001192092896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10000000149011612,-0.10000000149011612,-0.6000000238418579,2.4835268656412767e-09,0.0,0.0,-0.09000000171363354,0.0,-0.10000000521540643,0.0,-0.2166666705161333,0.0,0.0,0.0,0.0,0.0,0.0,-0.4499999955296517,0.30000001192092896,0.0,0.0,-0.29285714668887003,0.0,0.0,0.0,-0.10000000149011612,0.20000000298023224,-0.3799999997019768,-0.3900000035762787,0.10000000149011612,0.0,0.2250000052154064
2020-06-18,38.84,64298.0,38.79,76.24,23.69,64.63,91.94,19.67,6.49,94.54,44.45,46.92,38.47,9207.63,8408.05,3115.34,26080.1,798.74,-26.811625403659853,-0.6053283767038414,8.753846153846155,7.999300699300699,-4.291176470588234,76.36520076481834,115.17647058823529,121.4564705882353,121.43111111111112,46.86166666666667,45.10166666666667,110.8725,120.485,149.37960784313722,151.70981132075477,73.6053488372093,88.21659574468084,99.4327659574468,106.43361702127659,0.0,-0.05000000447034837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20000000298023224,0.0,-0.10000000149011612,-0.06666666766007741,0.0,0.0,-0.05333333512147268,0.0,-0.3333333457509677,0.0,-0.3749999962747097,0.0,-0.15000000037252906,-0.15000000037252906,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,-0.3181818195364692,0.0,0.0,-0.366666667163372,0.0,-0.10000000149011612,-0.18000000566244126,-0.4750000052154064,0.18000000417232515,0.0,0.0
2020-06-19,39.75,39340.0,39.72,74.7,23.67,63.16,90.63,19.71,6.36,93.58,43.7,45.98,38.19,9077.75,8288.65,3097.74,25871.46,770.61,-27.429298436932026,-4.252873563218391,7.817532467532468,7.614317019722423,-3.215339233038348,77.43382352941177,124.60647058823533,129.69911764705884,123.32444444444442,48.12166666666667,45.40333333333334,111.8475,121.8625,177.60705882352943,175.3201886792453,80.32999999999998,132.1812765957447,138.5802127659575,141.6244680851064,0.0,0.0,0.0,0.0,0.0,-0.10000000149011612,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,0.0,-0.2000000037252903,0.0,-0.2500000037252903,0.0,-0.3166666726271312,0.0,-0.6000000238418579,-0.6000000238418579,0.0,0.0,0.0,-0.15000000037252906,-0.14999999850988388,0.0,-0.3999999947845936,-0.3600000008940697,0.0,0.0,-0.2500000037252903,0.0,0.0,0.0,-0.4428571526493345,-0.10000000149011612,0.0,0.20000000298023224
2020-06-22,40.46,19690.0,40.6,74.4,23.87,62.66,91.59,19.91,6.27,95.1,43.56,46.42,38.61,9061.98,8332.6,3117.86,26024.96,780.42,-27.446608946608947,-3.612231620039037,2.7503410641200547,8.308791994281629,-5.447105788423153,57.680373831775704,120.74823529411768,119.61147058823528,134.71111111111108,51.88,47.41166666666667,125.8525,120.4425,143.50450980392154,144.39679245283025,75.07372093023254,95.20446808510636,101.57340425531916,107.57765957446806,0.0,0.22000001072883607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10000000149011612,0.0,0.0,-0.06000000089406968,-0.699999988079071,0.0,-0.15000000291249968,0.0,0.20000000298023224,0.0,-0.23333333308498064,0.0,-0.8000000119209291,-0.8000000119209291,0.0,0.0,0.0,0.0,-0.20000000298023224,0.0,0.5999999940395355,-0.3333333351959785,0.20000000298023224,0.20000000298023224,0.0,0.0,0.0,-0.20000000298023224,-0.4250000026077032,0.17142857504742487,0.0,-0.15000000409781933
2020-06-23,40.37,313893.0,40.4,74.7,24.17,62.65,91.44,19.79,6.33,96.76,43.81,46.7,38.8,9181.57,8370.31,3131.29,26156.1,773.47,-27.89234620886981,-1.262684649967887,6.418243243243243,8.592383638928068,-5.654,70.34042553191489,128.05147058823533,124.53264705882354,139.44888888888894,50.22,48.13499999999999,124.15,129.16,152.30196078431368,149.47471698113208,75.35627906976744,96.74404255319143,102.16468085106386,110.19021276595743,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333830038704,0.0,-0.03333333134651184,0.15000000223517418,0.0,0.0,-0.3210526387158193,0.0,-0.05000000074505806,0.0,-0.28000000193715097,0.0,0.0,0.0,0.0,0.0,-0.20000000298023224,-0.4000000059604645,-0.03333333134651184,0.0,0.10000000149011612,-0.271428574940988,-0.05000000074505806,-0.05000000074505806,-0.6000000238418579,0.0,0.0,-0.3666666795810064,-0.5500000193715096,-0.0800000011920929,0.0,-0.11250000353902576
2020-06-24,38.01,312290.0,37.91,69.99,23.14,58.02,87.64,18.0,5.79,92.16,40.99,44.5,36.23,8899.24,8163.9,3050.33,25445.94,767.6,-26.72515249372084,0.05357142857142857,7.119128658951667,7.949860724233982,-4.343503937007874,74.54724409448819,126.34499999999998,125.60029411764704,137.09166666666667,50.58333333333334,47.355,118.6925,119.0675,156.77862745098042,153.0366037735849,76.1553488372093,94.06638297872342,99.8310638297872,108.73297872340427,0.0,-0.4000000059604645,-0.8000000119209291,-0.5,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.10000000149011612,0.0,0.0,0.0,-0.09999999886049944,0.0,0.0,0.0,-0.2777777835726738,-0.5,0.0,0.0,0.0,0.0,0.30000001192092896,-0.5,0.0,0.0,0.15000000223517418,-0.2705882419558132,0.0,0.0,-0.6000000238418579,-0.10000000149011612,0.0,-0.18000000268220898,-0.3400000035762787,0.3500000052154064,0.0,-0.016666666294137638
2020-06-25,38.72,303081.0,38.66,70.07,23.5,57.28,89.21,18.54,5.98,97.7,42.06,45.17,36.69,9000.3,8223.63,3083.76,25745.6,757.34,-27.016864011481882,-0.5699322242760321,8.269335142469469,7.944755244755245,-2.5631733594515183,78.82625482625483,126.46147058823529,128.6211764705883,138.91999999999996,47.95666666666667,45.9,128.70499999999998,129.33499999999998,166.05411764705886,161.61283018867928,78.11930232558137,96.26,103.59446808510636,112.58106382978724,0.0,0.2333333343267441,-0.10000000149011612,-0.5,0.0,-0.8000000119209291,0.0,0.0,0.0,0.350000012665987,0.0,0.0,0.10000000149011612,0.0,0.0,-0.20476191171578,-0.10000000149011612,-0.2750000022351742,0.0,-0.20000000149011607,0.0,-0.16666667411724725,-0.16666667411724725,0.0,0.0,0.10000000149011612,-0.4000000134110451,0.0833333358168602,0.0,0.0,-0.3666666696468989,0.0,0.0,0.05000000447034837,0.0,0.0,-0.2500000037252903,-0.5,-0.06666666766007741,0.0,0.2000000011175871
2020-06-26,38.49,301682.0,38.53,68.07,22.76,56.32,86.46,17.69,5.74,94.11,40.35,43.62,35.37,8805.74,8028.39,3009.05,25015.55,749.4,-27.29038112522686,-5.853477765108324,4.687540769732551,8.210526315789473,-1.965953307392996,73.9815157116451,137.04235294117646,141.04794117647057,141.37166666666667,49.45833333333334,47.94,128.55,139.6975,188.46411764705883,183.12962264150943,83.83116279069766,134.7472340425532,139.7772340425532,148.10638297872342,0.0,0.0,-0.10000000149011612,0.0,0.10000000149011612,0.0,0.0,0.0,0.0,-0.20000000298023224,0.0,0.0,-0.20000001043081286,0.0,0.0,-0.3500000052154064,0.0,-0.4000000059604645,0.0,-0.34666667332251866,-0.4000000059604645,-0.4000000059604645,-0.4000000059604645,-0.4000000059604645,0.0,0.0,-0.5499999970197678,0.0,0.0,-0.10000000149011612,-0.3863636417822404,0.0,0.0,0.0,-0.05000000447034837,0.0,0.0,-0.35000000273187953,0.10000000149011612,0.0,0.04999999701976776
2020-06-29,39.7,296643.0,39.67,68.66,23.48,56.95,87.67,17.86,5.96,94.44,41.3,44.32,35.4,9052.64,8219.33,3053.24,25595.8,764.39,-26.84662576687117,-0.3791968400263331,4.942955326460481,8.027817403708987,-4.8121212121212125,61.378731343283576,121.71176470588236,126.1802941176471,138.36944444444444,47.63333333333333,47.92666666666667,127.4425,126.815,150.85215686274512,150.25773584905662,75.34697674418605,88.50319148936171,95.71127659574465,105.92978723404256,0.0,0.07142856929983411,-0.699999988079071,-0.10000000149011612,0.0,0.0,0.0,0.0,0.0,-0.30000001192092896,0.0,0.0,-0.15000000782310965,0.0,-0.4000000059604645,-0.2888888940215111,0.0,0.0,0.0,-0.4833333442608516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.10000000149011612,-0.13333333532015482,0.0,0.0,-0.10000000149011612,-0.4500000029802321,0.0,-0.07500000298023224,-0.3666666646798452,-0.05000000074505806,0.0,0.0
2020-06-30,39.27,287515.0,39.27,71.9,23.32,58.82,89.23,18.3,6.12,97.7,42.02,44.72,37.38,9172.72,8292.07,3100.29,25812.88,767.5,-27.87119856887299,2.6602809706257986,8.189830508474577,8.376669009135629,-4.3340060544904135,64.52115384615385,127.92352941176472,129.39264705882354,140.85777777777776,46.595,46.37166666666667,130.7825,132.4625,155.16137254901957,153.11924528301884,75.66348837209303,92.79212765957449,97.07744680851064,106.301914893617,0.0,0.10000000521540643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20000000298023224,0.0,-0.6000000238418579,-0.20000000298023224,0.0,0.0,-0.21333333055178325,0.0,-0.2000000054637591,0.0,-0.3000000032285849,0.0,-0.10000000149011612,-0.10000000149011612,-0.10000000149011612,0.0,0.0,0.4000000059604645,0.30000001192092896,0.0,0.0,-0.2133333370089531,0.0,0.0,0.0,0.04999999701976776,0.0,-0.2428571443472589,-0.550000011920929,-0.100000003973643,0.0,-0.20000000298023224
2020-07-01,39.82,271877.0,39.88,69.11,23.21,56.44,87.62,17.41,5.95,95.5,40.74,43.71,35.68,9153.01,8305.59,3115.86,25734.97,785.15,-28.568458781362015,7.676154332700822,13.51824324324324,7.548771929824562,-0.4801192842942346,69.84007707129095,127.00647058823529,131.41823529411766,142.04222222222222,50.43666666666666,46.60833333333333,125.0,125.8225,162.03470588235294,160.94547169811315,77.41930232558141,98.6304255319149,102.04382978723405,111.39978723404256,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,-0.20450820025728367,0.0,0.0,-0.12500000186264515,0.0,0.0,0.30000001192092896,0.0,-0.4000000059604645,-0.2500000040118511,0.0,-0.3333333383003871,0.0,-0.1857142916747502,0.0,-0.4000000059604645,-0.4000000059604645,0.0,0.0,-0.20000000298023224,-0.4000000059604645,0.10000000149011612,0.0,-0.5,-0.35000000645716983,0.0,0.0,0.0,0.0,0.0,-0.4000000059604645,-0.5200000077486038,0.100000003973643,0.0,-0.1999999980131785
2020-07-02,40.65,262852.0,40.57,68.42,23.41,56.34,88.31,17.78,6.12,96.8,41.78,44.08,36.07,9235.7,8344.08,3130.01,25827.36,786.89,-31.756167322130853,12.751851851851852,21.49633088725817,7.049893086243763,3.87891019172553,87.06653225806451,128.46058823529413,132.27911764705885,141.64777777777778,43.75666666666666,44.61333333333334,131.27249999999998,134.59,172.63549019607842,176.75113207547173,81.6279069767442,100.37765957446808,104.15829787234041,114.80234042553192,0.0,-0.6000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5499999970197678,0.0,0.0,-0.0900000050663948,0.0,-0.5000000049670538,0.0,-0.2500000046566129,0.0,0.0,0.0,0.0,0.0,0.0,-0.5999999940395355,0.0,0.0,-0.30000001192092896,-0.31111111574702793,0.0,0.0,0.0,0.0,0.0,-0.2400000035762787,-0.16666666915019354,0.10000000521540643,0.0,-0.28333333134651184
2020-07-06,40.63,256332.0,40.51,68.09,23.64,56.47,88.57,18.18,5.86,98.72,41.63,44.39,36.36,9386.94,8449.43,3179.72,26287.03,779.03,-31.32133861101116,1.6345536287732818,6.938858695652174,8.533576642335769,-2.638775510204081,60.1472275334608,129.77705882352942,132.61794117647057,145.765,47.975,47.30666666666667,154.20499999999996,150.07000000000005,156.30039215686273,156.34924528301892,77.95744186046512,86.77042553191488,101.26978723404257,110.6825531914894,0.0,0.0,0.0,-0.30000001192092896,0.0,0.0,0.0,0.0,0.0,-0.1600000038743019,-0.10000000149011612,0.0,-0.10000000149011612,0.0,0.30000001192092896,-0.2631578978739287,0.0,-0.2600000008940697,0.0,-0.3000000044703484,0.0,0.0,0.0,0.0,0.0,-0.4000000059604645,-0.06666666766007741,0.10000000149011612,0.0,0.0,-0.2375000007450581,0.0,0.0,0.0,0.0,0.0,0.0,-0.4300000056624412,0.12000000178813935,-0.10000000149011612,-0.014285711305482047
2020-07-07,40.62,245607.0,40.59,64.61,23.02,53.12,86.31,17.15,5.57,96.07,40.64,43.24,34.69,9278.61,8344.36,3145.32,25890.18,775.59,-29.933523945675482,-0.2368919772583702,7.382716049382715,8.770596590909092,-5.19438877755511,64.88372093023256,137.6873529411765,132.78323529411762,146.39944444444444,49.34166666666667,46.38666666666666,143.5775,144.76749999999996,158.14333333333332,155.0260377358491,76.80279069767441,92.45659574468084,102.49,112.01829787234043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14999999850988388,0.0,0.0,0.30000001192092896,0.0,0.30000001192092896,-0.17142857238650322,0.0,-0.30000000819563866,0.0,-0.14999999925494195,0.0,0.10000000521540643,0.10000000521540643,0.0,0.0,0.0,-0.4499999973922968,0.10000000149011612,0.0,0.10000000149011612,-0.31000000461935995,0.0,0.0,0.20000000298023224,-0.4000000059604645,0.0,-0.23333333929379785,-0.4428571420056479,0.2250000052154064,0.0,-0.2400000035762787
2020-07-08,40.9,237472.0,40.91,63.98,23.16,52.98,86.35,17.28,5.67,96.59,41.04,43.14,34.15,9322.43,8401.4,3169.94,26067.28,783.15,-28.622763063707943,0.435031847133758,7.467586206896549,8.364019676739284,-5.163690476190476,67.57925636007828,130.34617647058823,132.6517647058824,142.8205555555556,50.29833333333333,47.295,136.125,139.45999999999998,159.00960784313725,157.2218867924528,76.71837209302325,95.19553191489359,101.15319148936173,110.46936170212764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30000001192092896,-0.18571429061038155,0.0,-0.1250000037252903,0.0,-0.35714286672217505,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0.0,0.0,-0.10000000149011612,-0.045454546131870964,0.0,0.0,-0.3999999947845936,0.0,0.0,-0.2333333417773247,-0.5000000149011612,-0.10000000149011612,0.0,-0.0499999982615312
2020-07-09,39.62,216161.0,39.64,58.98,22.05,50.22,82.74,16.28,5.27,91.48,38.35,41.36,33.35,9140.43,8277.25,3152.05,25706.09,774.23,-28.85202436402723,-0.8401234567901235,7.876358695652174,8.459802538787024,-4.5964912280701755,72.3409090909091,132.31323529411767,136.28558823529414,146.59722222222226,51.58666666666666,47.04333333333333,153.2325,144.47,166.65607843137252,164.736603773585,78.49976744186047,96.27170212765957,104.22808510638296,114.39361702127657,0.0,-0.10000000149011612,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.10000000645716983,0.0,0.0,-0.20000000298023224,0.0,0.0,-0.27272727679122577,0.0,-0.4000000059604645,0.0,0.30000001192092896,0.0,0.3500000089406967,0.3500000089406967,0.0,0.0,0.0,-0.8000000119209291,-0.6000000238418579,-0.20000000298023224,0.0,-0.16875000204890964,0.0,0.0,0.0,0.30000001192092896,0.0,0.05000000447034837,-0.699999988079071,0.10000000149011612,0.0,-0.10000000149011612
2020-07-10,40.55,194651.0,40.56,61.06,22.46,53.65,85.23,16.71,5.35,92.44,39.69,42.65,36.2,9312.48,8415.93,3185.04,26075.3,791.35,-28.58635703918723,-6.377840909090909,3.803257328990228,8.9476401179941,-5.1726829268292684,59.20109689213894,143.74205882352942,147.67235294117648,149.93833333333333,55.07833333333333,51.15666666666666,164.105,217.09,188.36294117647066,184.7369811320755,82.50976744186049,122.80851063829792,129.76276595744685,139.34212765957446,0.0,0.0,0.0,0.0,0.0,-0.10000000149011612,0.0,0.0,0.0,-0.10000000149011612,0.0,0.0,0.5,0.0,0.0,-0.10000000521540643,0.0,0.0,0.0,-0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,-0.4000000059604645,0.10000000149011612,0.0,0.0,-0.35000000645716983,0.0,0.0,0.0,0.0,0.0,-0.30000001192092896,-0.5400000005960465,0.11666666840513548,0.0,-0.10000000335276127
2020-07-13,40.1,169194.0,40.06,60.27,22.46,53.23,85.4,16.16,5.13,91.0,39.66,42.66,35.31,9305.95,8416.33,3155.22,26085.8,791.24,-27.644893540238186,-1.2018170019467878,5.066252587991719,7.695714285714287,-6.48991935483871,66.63385826771653,143.91529411764705,137.22147058823532,155.3416666666666,50.46333333333334,50.095,152.6575,143.915,157.5162745098039,154.0024528301887,76.5818604651163,91.56106382978723,102.68297872340428,111.3510638297872,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,-0.10000000074505806,0.0,-0.10000000521540643,0.0,-2.4835268656412767e-09,0.0,0.0,0.0,0.0,0.0,0.0,-0.3000000094374021,0.10000000149011612,0.0,0.0,-0.18000000268220898,0.0,0.0,-0.20000000298023224,0.0,0.0,-0.13333333532015482,-0.550000011920929,-0.29999999329447746,0.0,-0.26666667064030963
2020-07-14,40.29,143723.0,40.3,61.96,23.28,54.4,88.35,16.68,5.37,95.66,41.31,44.07,36.2,9465.24,8572.4,3197.52,26642.59,799.91,-28.81723891273248,-0.7600258732212161,6.451127819548872,8.288747346072187,-7.024630541871921,76.38522954091816,139.01705882352937,137.30294117647065,154.55999999999997,44.41833333333333,44.76,150.7525,155.3675,159.6117647058823,156.04830188679247,75.86534883720928,102.0348936170213,111.45382978723404,118.96723404255322,0.0,0.13333333532015482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20000000298023224,-0.1599999984105428,0.0,-0.3000000026077032,0.0,-0.3400000125169754,0.0,0.0,0.0,0.0,0.0,0.0,-0.30000001192092896,0.0,0.0,-0.20000001043081286,-0.2000000040446009,0.0,0.0,0.0,-0.20000000298023224,0.0,0.0,-0.5333333363135656,-0.10000000149011612,0.0,-0.2500000049670537
2020-07-15,41.2,128484.0,41.2,65.46,23.81,57.23,88.89,17.18,5.69,96.59,41.62,44.63,37.57,9737.44,8667.57,3226.56,26870.1,796.47,-28.04233943308217,0.44565217391304346,7.61533196440794,8.021754385964913,-6.292352371732818,72.12572533849129,139.51,141.01705882352942,152.9811111111111,39.656666666666666,40.24999999999999,154.4425,147.4375,162.88745098039215,159.8535849056604,75.5620930232558,107.22659574468086,113.82361702127658,121.63595744680849,0.0,0.05000000074505806,0.0,0.20000000298023224,0.0,0.0,0.0,0.20000000298023224,0.0,-0.8000000119209291,0.0,0.0,-0.4499999955296517,0.0,0.10000000149011612,-0.2,0.0,-0.033333333830038704,0.0,-0.20000000298023224,0.0,-0.05000000447034837,-0.05000000447034837,0.0,0.0,-0.30000001192092896,-0.550000011920929,0.20000000670552254,0.0,-0.10000000149011612,-0.3466666782895724,0.0,0.0,-0.30000001192092896,0.0,0.0,-0.3250000011175871,-0.3888888872332043,-0.17500000819563866,0.0,-0.100000003973643
2020-07-16,40.75,108320.0,40.74,64.87,23.72,56.58,88.36,17.01,5.72,96.82,41.59,44.28,37.39,9791.39,8677.43,3215.57,26734.71,809.52,-28.48368590892793,-1.6370370370370366,7.6232179226069245,8.288231148696266,-5.213359920239284,75.41941747572815,137.9014705882352,143.08235294117648,155.97444444444446,40.77,41.63333333333333,145.3425,145.01,168.5552941176471,166.4084905660377,76.92767441860467,110.14148936170211,117.46553191489366,126.2248936170213,0.0,0.0,0.0,-0.10000000149011612,0.0,0.0,0.0,0.0,0.0,-0.10000000149011612,0.0,0.0,-0.10000000149011612,0.0,-0.10000000149011612,-0.11249999701976776,0.0,0.0,0.0,-0.13333333532015482,0.0,-0.10000000149011612,-0.10000000149011612,0.0,0.0,-0.10000000149011612,-0.5799999952316284,-0.15000000223517418,0.0,0.0,-0.3249999973922968,-0.4000000059604645,-0.4000000059604645,0.0,0.0,0.0,0.4000000059604645,-0.5333333313465118,0.033333333830038704,-0.4000000059604645,-0.19999999925494194
2020-07-17,40.59,68915.0,40.55,63.84,23.25,55.47,87.19,16.28,5.51,96.52,39.96,43.52,37.93,9900.09,8723.95,3224.73,26671.95,828.6,-28.584481508339376,-6.231990924560408,4.679921773142112,8.563421828908552,-4.538160469667319,68.99815498154982,157.20735294117648,158.43852941176462,160.90277777777774,43.52333333333333,44.425,146.36,149.1875,190.05647058823536,186.98924528301887,83.74279069767441,137.75489361702128,141.7204255319149,151.18489361702126,0.0,0.20000000298023224,-0.30000001192092896,0.0,0.0,0.0,0.0,0.0,0.0,-0.3500000014901161,0.0,-0.45000001788139343,-0.0800000011920929,-0.20000000298023224,-0.30000001192092896,-0.19444444734189245,0.0,-0.20000000149011607,0.0,-0.4000000059604645,0.0,0.0,0.0,0.0,0.0,0.0,-0.2666666681567828,0.0,0.0,0.0,-0.4263157966105561,-0.30000001192092896,-0.30000001192092896,-0.05000000074505806,0.0,0.0,-0.2888888915379842,-0.4375000121071935,0.20000000298023224,0.0,0.05714285905872073
2020-07-20,40.81,48675.0,40.83,62.33,22.94,54.33,85.27,15.69,5.49,96.91,39.33,42.5,36.75,9745.13,8671.17,3251.84,26680.87,817.04,-28.249009009009015,-2.848191214470284,3.956343792633015,7.977793696275071,-6.801010101010102,61.78857142857144,146.62882352941176,142.40441176470586,160.1827777777778,45.71333333333334,45.83833333333333,153.72250000000003,144.9675,156.7039215686275,155.45320754716982,76.20860465116277,101.97340425531912,112.418085106383,120.3810638297872,0.06666666766007741,0.0,0.0,-0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.09999999403953552,-0.30000001192092896,-0.10000000149011612,-0.12500000248352686,-0.699999988079071,-0.10000000149011612,-0.2840000024437904,0.0,-0.2294117698774618,0.0,-0.25000000558793545,0.10000000149011612,0.699999988079071,0.699999988079071,0.0,0.0,-0.4000000059604645,-0.5499999970197678,0.0,0.0,0.0,-0.35250000208616256,-0.30000001192092896,-0.30000001192092896,0.13333333532015482,-0.10000000335276127,-0.050000002607703216,-0.06666666890184085,-0.4428571479661124,0.17500000167638066,-0.5,0.011111112104521858
2020-07-21,41.96,17609.0,41.76,66.42,24.09,57.58,91.39,17.41,5.86,102.72,41.66,44.65,38.54,9810.31,8721.8,3257.3,26840.4,820.47,-29.179120486235252,-2.6796925048046125,4.647906657515444,8.636170212765958,-7.906281156530409,67.5873320537428,155.63205882352946,144.06323529411767,160.61,45.73499999999999,47.32,153.2625,143.245,160.19039215686269,157.0739622641509,75.88558139534885,106.9140425531915,118.22021276595741,126.07021276595744,0.025000002235174186,0.0,0.20000000670552254,0.0,-0.4000000059604645,0.20000000298023224,0.0,-0.6000000238418579,0.0,0.10000000149011612,0.0,0.0,0.20000000298023224,0.0,0.0,-0.1230769266302769,0.0,-0.06000000387430191,0.0,-0.07999999076128006,0.0,0.13333333532015482,0.13333333532015482,0.0,0.0,0.0,0.0,0.2000000054637591,0.05000000074505806,0.0,-0.4277777812547154,0.30000001192092896,0.30000001192092896,-0.5333333412806193,0.100000003973643,0.05000000447034837,-0.3000000007450581,-0.6500000059604645,0.0,0.0,0.17777777959903082
2020-07-22,41.9,467651.0,41.88,65.25,23.45,57.07,91.04,16.95,5.79,102.51,40.89,43.61,38.73,9797.25,8767.16,3276.02,27005.84,829.5,-27.92682926829268,-1.7372122762148337,5.196159122085048,8.388771929824559,-6.615686274509804,61.69886363636363,152.64882352941171,143.73029411764705,161.09944444444446,48.16333333333333,49.53833333333333,147.185,141.715,161.03549019607843,159.48584905660377,75.99604651162792,139.81851063829785,168.38723404255316,169.25595744680848,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29999999329447746,0.0,0.0,-0.15000000223517418,0.0,0.0,-0.2416666721304257,0.0,-0.3000000094374021,0.0,-0.2600000023841858,0.0,0.0,0.0,0.20000000298023224,0.0,0.0,-0.10000000149011612,0.0,0.10000000149011612,-0.2500000074505806,-0.2799999974668026,0.0,0.0,0.0,-0.30000001192092896,-0.30000001192092896,-0.4000000059604645,-0.5000000099341074,-0.09999999900658924,0.0,-0.09999999776482582
