DateTime,Daily News Sentiment
1/12/2021 0:00,-0.2
1/14/2021 0:00,-0.2
1/15/2021 0:00,0.18
1/16/2021 0:00,-0.25
1/18/2021 0:00,0.02
1/20/2021 0:00,0.25
1/22/2021 0:00,0.1
1/24/2021 0:00,-0.13
1/26/2021 0:00,-0.2
1/28/2021 0:00,0.02
1/29/2021 0:00,-0.5
1/30/2021 0:00,0.02
2/2/2021 0:00,-0.22
2/3/2021 0:00,-0.15
2/9/2021 0:00,-0.27
2/10/2021 0:00,0.2
2/12/2021 0:00,-0.1
2/14/2021 0:00,-0.2
2/16/2021 0:00,-0.2
2/17/2021 0:00,-0.1
2/18/2021 0:00,-0.25
2/20/2021 0:00,-0.15
2/21/2021 0:00,-0.2
2/23/2021 0:00,-0.27
2/24/2021 0:00,-0.1
2/25/2021 0:00,0
2/26/2021 0:00,-0.3
2/27/2021 0:00,-0.1
